全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考
131199,1.31E+11,板橋区,東新いこいの家,,,,,,,131199,,東京都板橋区東新町1-5-1,東京都,板橋区,東新町1丁目,5月1日,,35.760251,139.68317,,,(03)3974-7417,,,,,1740074,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.itabashi.tokyo.jp/c_kurashi/034/034932.html,,,
131199,1.31E+11,板橋区,大和いこいの家,,,,,,,131199,,東京都板橋区大和町26-3,東京都,板橋区,大和町,3月26日,,35.759714,139.70301,,,(03)3962-6581,,,,,1730012,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.itabashi.tokyo.jp/c_kurashi/034/034932.html,,,
131199,1.31E+11,板橋区,赤塚いこいの家,,,,,,,131199,,東京都板橋区赤塚5-16-33,東京都,板橋区,赤塚5丁目,16-33,,35.781316,139.645507,,,(03)3979-0151,,,,,1750092,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.itabashi.tokyo.jp/c_kurashi/034/034932.html,,,
131199,1.31E+11,板橋区,舟渡いこいの家,,,,,,,131199,,東京都板橋区舟渡1-13-10,東京都,板橋区,舟渡1丁目,10月13日,,35.792015,139.690716,,,(03)5392-8501,,,,,1740041,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.itabashi.tokyo.jp/c_kurashi/034/034932.html,,,
131199,1.31E+11,板橋区,志村ふれあい館,,,,,,,131199,,東京都板橋区志村3-32-6,東京都,板橋区,志村3丁目,Jun-32,,35.778989,139.69027,,,(03)3960-5885,,,,,1740056,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.itabashi.tokyo.jp/c_kurashi/001/001969.html,,,
131199,1.31E+11,板橋区,いたばし観光センター,,,,,,,131199,,東京都板橋区板橋3-14-15,東京都,板橋区,板橋3丁目,14-15,,35.751126,139.712136,,,(03)3963-5078,,,,,1730004,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.itabashi.tokyo.jp/c_kurashi/003/003921.html,,,
131199,1.31E+11,板橋区,情報処理センター,,,,,,,131199,,東京都板橋区板橋2-65-6,東京都,板橋区,板橋2丁目,Jun-65,,35.749957,139.708943,,,,,,,,1730004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,いたばし総合ボランティアセンター,,,,,,,131199,,東京都板橋区本町24-1公文書館1階,東京都,板橋区,本町,24-1 公文書館1階,,35.759751,139.708365,,,(03)5944-4601,,,,,1730001,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.itabashi.tokyo.jp/c_kurashi/002/002156.html,,,
131199,1.31E+11,板橋区,公文書館,,,,,,,131199,,東京都板橋区本町24-1,東京都,板橋区,本町,1月24日,,35.759519,139.708127,,,(03)3579-2291,,,,,1730001,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.itabashi.tokyo.jp/c_kurashi/000/000987.html,,,
131199,1.31E+11,板橋区,男女平等推進センター,,,,,,,131199,,東京都板橋区栄町36-1,東京都,板橋区,栄町,Jan-36,,35.75081,139.705259,,,(03)3579-2790,,,,,1730015,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.itabashi.tokyo.jp/c_kurashi/006/006637.html,,,
131199,1.31E+11,板橋区,舟渡斎場,,,,,,,131199,,東京都板橋区舟渡4-14-6,東京都,板橋区,舟渡4丁目,6月14日,,35.795578,139.678779,,,(03)3967-6420,,,,,1740041,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.itabashi.tokyo.jp/c_kurashi/003/003926.html,,,
131199,1.31E+11,板橋区,消費者センター,,,,,,,131199,,東京都板橋区板橋2-65-6,東京都,板橋区,板橋2丁目,Jun-65,,35.749957,139.708799,,,(03)3579-2266,,,,,1730004,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.itabashi.tokyo.jp/c_kurashi/003/003927.html,,,
131199,1.31E+11,板橋区,ハイライフプラザいたばし,,,,,,,131199,,東京都板橋区板橋1-55-16,東京都,板橋区,板橋1丁目,55-16,,35.747508,139.720588,,,(03)5375-8102,,,,,1730004,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.itabashi.tokyo.jp/c_kurashi/006/006230.html,,,
131199,1.31E+11,板橋区,企業活性化センター,,,,,,,131199,,東京都板橋区舟渡1-13-10,東京都,板橋区,舟渡1丁目,10月13日,,35.792,139.69088,,,(03)5914-3145,,,,,1740041,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.itabashi.tokyo.jp/c_kurashi/010/010801.html,,,
131199,1.31E+11,板橋区,南部土木サービスセンター,,,,,,,131199,,東京都板橋区常盤台3-27-1,東京都,板橋区,富士見3丁目,1,,35.7609669,139.7015274,,,(03)3579-2508,,,,,1740062,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.itabashi.tokyo.jp/kusei/soshiki/doboku/1007034.html,,,
131199,1.31E+11,板橋区,北部土木サービスセンター,,,,,,,131199,,東京都板橋区新河岸1-9-8,東京都,板橋区,新河岸1丁目,9月8日,,35.794712,139.667851,,,(03)5398-7333,,,,,1750081,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.itabashi.tokyo.jp/kusei/soshiki/doboku/1007034.html,,,
131199,1.31E+11,板橋区,区民相談室,,,,,,,131199,,東京都板橋区板橋2-65-6　板橋区情報処理センター４階,東京都,板橋区,板橋2丁目,65-6　板橋区情報処理センター4階,,35.74985185,139.7088843,,,(03)3579-2288,,,,,1730004,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.itabashi.tokyo.jp/tetsuduki/soudan/kumin/1002130.html,,,
131199,1.31E+11,板橋区,板橋区役所前駅西自転車駐車場（有料）,,,,,,,131199,,東京都板橋区大山東町41-2,東京都,板橋区,大山東町,Feb-41,,35.750723,139.705854,,,,,,,,1730014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,板橋区役所前駅南自転車駐車場（有料）,,,,,,,131199,,東京都板橋区板橋2-56-4先,東京都,板橋区,板橋2丁目,56-4 先,,35.749244,139.708338,,,,,,,,1730004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,板橋駅自転車駐車場（有料）,,,,,,,131199,,東京都板橋区板橋1-1-2,東京都,板橋区,板橋1丁目,1月2日,,35.745682,139.718791,,,,,,,,1730004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,板橋駅西口自転車駐車場（有料コイン式）,,,,,,,131199,,東京都板橋区板橋1-51-1先,東京都,板橋区,板橋1丁目,51-1 先,,35.746404,139.720017,,,,,,,,1730004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,板橋本町駅第１自転車駐車場（有料）,,,,,,,131199,,東京都板橋区大和町29-13,東京都,板橋区,大和町,29-13,,35.760752,139.704275,,,,,,,,1730012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,板橋本町駅第４自転車駐車場（有料）,,,,,,,131199,,東京都板橋区本町37-10先,東京都,板橋区,本町,37-10 先,,35.761491,139.706573,,,,,,,,1730001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,YUMEパーク・大和町自転車駐車場（有料コイン式）,,,,,,,131199,,東京都板橋区大和町17-1,東京都,板橋区,大和町,1月17日,,35.761364,139.705043,,,,,,,,1730012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,大和町自転車駐車場（有料）,,,,,,,131199,,東京都板橋区大和町20-7,東京都,板橋区,大和町,7月20日,,35.761391,139.704084,,,,,,,,1730012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,本蓮沼駅自転車駐車場（有料）,,,,,,,131199,,東京都板橋区蓮沼町22-4,東京都,板橋区,蓮沼町,4月22日,,35.768863,139.702778,,,,,,,,1740052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,志村坂上駅自転車駐車場（有料コイン式）,,,,,,,131199,,東京都板橋区小豆沢2-18-9,東京都,板橋区,小豆沢2丁目,9月18日,,35.776416,139.695578,,,,,,,,1740051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,志村三丁目駅第１自転車駐車場（有料）,,,,,,,131199,,東京都板橋区志村3-21-20先,東京都,板橋区,志村3丁目,21-20 先,,35.777376,139.685096,,,,,,,,1740056,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,志村三丁目駅第２自転車駐車場（有料）,,,,,,,131199,,東京都板橋区志村3-24-17先,東京都,板橋区,志村3丁目,24-17 先,,35.777618,139.68603,,,,,,,,1740056,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,志村三丁目駅第３自転車駐車場（有料）,,,,,,,131199,,東京都板橋区志村3-26-21先,東京都,板橋区,志村3丁目,26-21 先,,35.777873,139.687071,,,,,,,,1740056,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,志村三丁目駅第４自転車駐車場（有料コイン式）,,,,,,,131199,,東京都板橋区志村3-15先,東京都,板橋区,志村3丁目,15 先,,35.776845,139.684426,,,,,,,,1740056,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,蓮根駅自転車駐車場（有料）,,,,,,,131199,,東京都板橋区蓮根2-31-2,東京都,板橋区,蓮根2丁目,Feb-31,,35.78425,139.678879,,,,,,,,1740046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,蓮根三丁目自転車駐車場（有料）,,,,,,,131199,,東京都板橋区蓮根3-3-12,東京都,板橋区,蓮根3丁目,3月12日,,35.786454,139.678532,,,,,,,,1740046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,西台駅高架下自転車駐車場（有料）,,,,,,,131199,,東京都板橋区高島平9-1,東京都,板橋区,高島平9丁目,1,,35.787079,139.672634,,,,,,,,1750082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,西台駅東自転車駐車場（有料）,,,,,,,131199,,東京都板橋区蓮根3-6-10,東京都,板橋区,蓮根3丁目,6月10日,,35.786797,139.675853,,,,,,,,1740046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,高島平駅第１自転車駐車場（有料）,,,,,,,131199,,東京都板橋区高島平8-2-2,東京都,板橋区,高島平8丁目,2月2日,,35.789054,139.660502,,,,,,,,1750082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,新高島平駅北自転車駐車場（有料）,,,,,,,131199,,東京都板橋区高島平7-17-3,東京都,板橋区,高島平7丁目,3月17日,,35.790969,139.65508,,,,,,,,1750082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,高島陸橋交差点A自転車駐車場（有料）,,,,,,,131199,,東京都板橋区三園2-1-1,東京都,板橋区,三園2丁目,1月1日,,35.792404,139.643506,,,,,,,,1750091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,高島陸橋交差点B自転車駐車場（有料）,,,,,,,131199,,東京都板橋区三園2-1-1,東京都,板橋区,三園2丁目,1月1日,,35.792224,139.643467,,,,,,,,1750091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,高島平駅第２自転車駐車場（有料）,,,,,,,131199,,東京都板橋区高島平8-2-1,東京都,板橋区,高島平8丁目,2月1日,,35.788685,139.662271,,,,,,,,1750082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,成増公園前自転車駐車場（有料）,,,,,,,131199,,東京都板橋区成増3-3-13,東京都,板橋区,成増3丁目,3月13日,,35.777871,139.633789,,,,,,,,1750094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,成増一丁目自転車駐車場（有料）,,,,,,,131199,,東京都板橋区成増1-16-16,東京都,板橋区,成増1丁目,16-16,,35.775017,139.631578,,,,,,,,1750094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,高島陸橋交差点C自転車駐車場（有料）,,,,,,,131199,,東京都板橋区三園2-1-1,東京都,板橋区,三園2丁目,1月1日,,35.792126,139.643256,,,,,,,,1750091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,高島陸橋交差点D自転車駐車場（有料）,,,,,,,131199,,東京都板橋区三園1-47-14,東京都,板橋区,三園1丁目,47-14,,35.791855,139.643342,,,,,,,,1750091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,高島陸橋交差点E自転車駐車場（有料）,,,,,,,131199,,東京都板橋区高島平5-55-2,東京都,板橋区,高島平5丁目,Feb-55,,35.791661,139.643952,,,,,,,,1750082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,高島陸橋交差点F自転車駐車場（有料）,,,,,,,131199,,東京都板橋区高島平6-1-1先,東京都,板橋区,高島平6丁目,1-1 先,,35.792078,139.644334,,,,,,,,1750082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,西高島平駅前自転車駐車場（有料）,,,,,,,131199,,東京都板橋区高島平6-1-1先,東京都,板橋区,高島平6丁目,1-1 先,,35.792112,139.645553,,,,,,,,1750082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,新板橋駅前高架下自転車駐車場（有料）,,,,,,,131199,,東京都板橋区板橋4-4先,東京都,板橋区,板橋4丁目,4 先,,35.748879,139.719482,,,,,,,,1730004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,板橋区役所前駅高架下自転車駐車場（有料）,,,,,,,131199,,東京都板橋区板橋3-7先,東京都,板橋区,板橋3丁目,7 先,,35.75154,139.710012,,,,,,,,1730004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,板橋区役所前駅東自転車駐車場（有料）,,,,,,,131199,,東京都板橋区板橋3-10-8,東京都,板橋区,板橋3丁目,10月8日,,35.752341,139.711752,,,,,,,,1730004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,小竹向原駅自転車駐車場（有料ゲート式）,,,,,,,131199,,東京都板橋区向原1-14-14先,東京都,板橋区,向原1丁目,14-14 先,,35.741829,139.682832,,,,,,,,1730036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,小竹向原駅南自転車駐車場（有料）,,,,,,,131199,,東京都板橋区向原2-36-9先,東京都,板橋区,向原2丁目,36-9 先,,35.742476,139.681265,,,,,,,,1730036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,小竹向原駅北自転車駐車場（有料）,,,,,,,131199,,東京都板橋区向原3-8先,東京都,板橋区,向原3丁目,8 先,,35.74374,139.682818,,,,,,,,1730036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,浮間舟渡駅自転車駐車場（有料）,,,,,,,131199,,東京都板橋区舟渡1-15-2,東京都,板橋区,舟渡1丁目,2月15日,,35.791635,139.689906,,,,,,,,1740041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,下板橋駅第１自転車駐車場（有料）,,,,,,,131199,,東京都板橋区板橋1-4-13先,東京都,板橋区,板橋1丁目,4-13 先,,35.746071,139.71576,,,,,,,,1730004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,下板橋駅第２自転車駐車場（有料コイン式）,,,,,,,131199,,東京都板橋区板橋2-3-1先,東京都,板橋区,板橋2丁目,3-1 先,,35.745904,139.714752,,,,,,,,1730004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,大山駅前自転車駐車場（有料）,,,,,,,131199,,東京都板橋区大山町2-2,東京都,板橋区,大山町,2月2日,,35.747452,139.702511,,,,,,,,1730023,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,大山駅自転車駐車場（有料コイン式）,,,,,,,131199,,東京都板橋区栄町35-2,東京都,板橋区,栄町,Feb-35,,35.750021,139.701667,,,,,,,,1730015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,中板橋駅北口自転車駐車場（有料）,,,,,,,131199,,東京都板橋区中板橋24-3先,東京都,板橋区,中板橋,24-3 先,,35.756192,139.695066,,,,,,,,1730016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,中板橋駅東自転車駐車場（有料）,,,,,,,131199,,東京都板橋区中板橋18-32,東京都,板橋区,中板橋,18-32,,35.75643,139.696956,,,,,,,,1730016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,中板橋駅南口自転車駐車場（有料）,,,,,,,131199,,東京都板橋区弥生町33-1先,東京都,板橋区,弥生町,33-1 先,,35.755521,139.695581,,,,,,,,1730021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,ときわ台駅北口第１自転車駐車場（有料）,,,,,,,131199,,東京都板橋区常盤台2-1-10,東京都,板橋区,常盤台2丁目,1月10日,,35.759346,139.687824,,,,,,,,1740071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,ときわ台駅北口第２自転車駐車場（有料）,,,,,,,131199,,東京都板橋区常盤台2-7-8,東京都,板橋区,常盤台2丁目,7月8日,,35.759673,139.689324,,,,,,,,1740071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,ときわ台駅北口第３自転車駐車場（有料）,,,,,,,131199,,東京都板橋区常盤台2-6-2,東京都,板橋区,常盤台2丁目,6月2日,,35.759603,139.689722,,,,,,,,1740071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,ときわ台駅南口自転車駐車場（有料）,,,,,,,131199,,東京都板橋区南常盤台2-4-10,東京都,板橋区,南常盤台2丁目,4月10日,,35.758492,139.687246,,,,,,,,1740072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,上板橋駅北自転車駐車場（有料）,,,,,,,131199,,東京都板橋区常盤台4-30-8,東京都,板橋区,常盤台4丁目,8月30日,,35.764762,139.677005,,,,,,,,1740071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,徳丸タウンブリッジ自転車駐車場（有料）,,,,,,,131199,,東京都板橋区徳丸1-8-3,東京都,板橋区,徳丸1丁目,8月3日,,35.768758,139.663173,,,,,,,,1750083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,東武練馬駅東自転車駐車場（有料コイン式）,,,,,,,131199,,東京都板橋区徳丸1-6-1,東京都,板橋区,徳丸1丁目,6月1日,,35.7684,139.664638,,,,,,,,1750083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,成増駅北口第１自転車駐車場（有料）,,,,,,,131199,,東京都板橋区成増3-11-10,東京都,板橋区,成増3丁目,11月10日,,35.778657,139.633503,,,,,,,,1750094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,成増駅北口第２自転車駐車場（有料）,,,,,,,131199,,東京都板橋区成増3-14-17,東京都,板橋区,成増3丁目,14-17,,35.778742,139.633041,,,,,,,,1750094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,成増駅南口自転車駐車場（有料）,,,,,,,131199,,東京都板橋区成増2-13-1,東京都,板橋区,成増2丁目,1月13日,,35.776968,139.633695,,,,,,,,1750094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,成増駅南口第２自転車駐車場（有料）,,,,,,,131199,,東京都板橋区成増2-15-16,東京都,板橋区,成増2丁目,15-16,,35.777398,139.63205,,,,,,,,1750094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,成増駅南口第３自転車駐車場（有料）,,,,,,,131199,,東京都板橋区成増2-18-11,東京都,板橋区,成増2丁目,11月18日,,35.777655,139.631742,,,,,,,,1750094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,西高島平駅南口自転車駐車場（有料コイン式）,,,,,,,131199,,東京都板橋区高島平6-1先,東京都,板橋区,高島平6丁目,1 先,,35.79198,139.645092,,,,,,,,1750082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,成増駅北口第４自転車駐車場（有料コイン式）,,,,,,,131199,,東京都板橋区成増3-13先,東京都,板橋区,成増3丁目,13 先,,35.779008,139.632653,,,,,,,,1750094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,東武練馬駅自転車駐車場（有料）,,,,,,,131199,,東京都板橋区徳丸2-3-17先,東京都,板橋区,徳丸2丁目,3-17 先,,35.768784,139.662934,,,,,,,,1750083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,成増駅南口第４自転車駐車場（有料）,,,,,,,131199,,東京都板橋区成増2-16-7,東京都,板橋区,成増2丁目,7月16日,,35.776666,139.632405,,,,,,,,1750094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,1.31E+11,板橋区,上板橋駅南口自転車駐車場（有料）,,,,,,,131199,,東京都板橋区上板橋1-13-23,東京都,板橋区,上板橋1丁目,13-23,,35.762971,139.677276,,,,,,,,1740076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
