"全国地方公共団体コード","ID","地方公共団体名","名称","名称_カナ","名称_英字","名称_通称","POIコード","外部識別子","外部識別子の値","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","緯度","経度","高度の種別","高度の値","電話番号","内線番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","法人番号","団体名","利用可能曜日","開始時間","終了時間","利用可能時間特記事項","説明","車椅子可","車椅子貸出","ツエ貸出","バリアフリートイレ","スロープ、エレベータ、エスカレータ","点字ブロック等の移動支援","点字や読上による支援","盲導犬・介助犬、聴導犬同伴","字幕","筆談対応","優先駐車場","オストメイト対応トイレ","授乳室","おむつ替えコーナー","飲食可否","ベビーカー貸出","ベビーカー利用","URL","画像","画像_ライセンス","備考"
"131075","131075000011","墨田区","東駒形コミュニティ会館図書室","","","","","","","131075","","東京都墨田区東駒形四丁目14-1","東京都","墨田区","東駒形4丁目","14-1","","35.705517","139.807746","","","(03)3623-1141","","","","","1300005","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/sisetu_info/tamokuteki/library/annai/higasikomagata.html","","",""
"131075","131075000012","墨田区","梅若橋コミュニティ会館図書室","","","","","","","131075","","東京都墨田区堤通二丁目9-1","東京都","墨田区","堤通2丁目","9-1","","35.735335","139.816746","","","(03)3616-1101","","","","","1310034","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/sisetu_info/tamokuteki/library/annai/umewaka.html","","",""
"131075","131075000013","墨田区","横川コミュニティ会館図書室","","","","","","","131075","","東京都墨田区横川五丁目9-1","東京都","墨田区","横川5丁目","9-1","","35.705116","139.81758","","","(03)5608-4500","","","","","1300003","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/sisetu_info/tamokuteki/library/annai/yokokawa.html","","",""
"131075","131075000014","墨田区","曳舟文化センター","","","","","","","131075","","東京都墨田区京島一丁目38-11","東京都","墨田区","京島1丁目","38-11","","35.718293","139.818762","","","(03)3616-3951","","","","","1310046","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/sisetu_info/tamokuteki/hikibunec.html","","",""
"131075","131075000015","墨田区","すみだリバーサイドホール","","","","","","","131075","","東京都墨田区吾妻橋一丁目23-20","東京都","墨田区","吾妻橋1丁目","23-20","","35.710228","139.801599","","","(03)5608-6430","","","","","1300001","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/sisetu_info/tamokuteki/sumidariversidehall/index.html","","",""
"131075","131075000016","墨田区","東駒形コミュニティ会館","","","","","","","131075","","東京都墨田区東駒形四丁目14-1","東京都","墨田区","東駒形4丁目","14-1","","35.705517","139.807746","","","(03)3623-1141","","","","","1300005","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/sisetu_info/tamokuteki/communitykaikan/higashikomagata/index.html","","",""
"131075","131075000017","墨田区","梅若橋コミュニティ会館","","","","","","","131075","","東京都墨田区堤通二丁目9-1","東京都","墨田区","堤通2丁目","9-1","","35.735335","139.816746","","","(03)3616-1101","","","","","1310034","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/sisetu_info/tamokuteki/communitykaikan/umewakabashi/index.html","","",""
"131075","131075000018","墨田区","横川コミュニティ会館","","","","","","","131075","","東京都墨田区横川五丁目9-1","東京都","墨田区","横川5丁目","9-1","","35.705116","139.81758","","","(03)5608-4500","","","","","1300003","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/sisetu_info/tamokuteki/communitykaikan/yokokawa/index.html","","",""
"131075","131075000019","墨田区","みどりコミュニティセンター","","","","","","","131075","","東京都墨田区緑三丁目7-3","東京都","墨田区","緑3丁目","7-3","","35.693598","139.803278","","","(03)5600-5811","","","","","1300021","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/sisetu_info/tamokuteki/midori_communityc.html","","",""
"131075","131075000020","墨田区","東墨田会館","","","","","","","131075","","東京都墨田区東墨田二丁目12-9","東京都","墨田区","東墨田2丁目","12-9","","35.721384","139.832596","","","(03)3612-0286","","","","","1310042","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/sisetu_info/tamokuteki/east_sumida.html","","",""
"131075","131075000021","墨田区","すみだ共生社会推進センター","","","","","","","131075","","東京都墨田区押上二丁目12-7111室","東京都","墨田区","押上2丁目","12-7111 室","","35.712706","139.811982","","","(03)5608-1771","","","","","1310045","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/sisetu_info/tamokuteki/sumida_zyoseicenter/index.html","","",""
"131075","131075000022","墨田区","ユートリヤ（すみだ生涯学習センター）","","","","","","","131075","","東京都墨田区東向島二丁目38-7","東京都","墨田区","東向島2丁目","38-7","","35.721049","139.818306","","","(03)5247-2001","","","","","1310032","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/sisetu_info/tamokuteki/yutoriya/index.html","","",""
"131075","131075000023","墨田区","八広地域プラザ「吾嬬の里」","","","","","","","131075","","東京都墨田区八広四丁目35-17","東京都","墨田区","八広4丁目","35-17","","35.723165","139.829377","","","(03)6657-0471","","","","","1310041","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/sisetu_info/tamokuteki/plaza/yahiro_chiikiplaza/index.html","","",""
"131075","131075000024","墨田区","本所地域プラザ「BIG SHIP」","","","","","","","131075","","東京都墨田区本所一丁目13-4","東京都","墨田区","本所1丁目","13-4","","35.703121","139.798799","","","(03)6658-4601","","","","","1300004","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/sisetu_info/tamokuteki/plaza/honjyo_chiikiplaza/index.html","","",""
"131075","131075000025","墨田区","墨田区総合体育館","","","","","","","131075","","東京都墨田区錦糸四丁目15-1","東京都","墨田区","錦糸4丁目","15-1","","35.699416","139.817188","","","(03)3623-7273","","","","","1300013","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/sisetu_info/sports/sumidacitygym.html","","",""
"131075","131075000026","墨田区","スポーツプラザ梅若","","","","","","","131075","","東京都墨田区墨田一丁目4-4","東京都","墨田区","墨田1丁目","4-4","","35.729064","139.815837","","","(03)5630-8880","","","","","1310031","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/sisetu_info/sports/umewaka.html","","",""
"131075","131075000027","墨田区","立花体育館","","","","","","","131075","","東京都墨田区立花一丁目25-10","東京都","墨田区","立花1丁目","25-10","","35.705186","139.83202","","","(03)5630-5234","","","","","1310043","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131075","131075000028","墨田区","すみだスポーツ健康センター","","","","","","","131075","","東京都墨田区東墨田一丁目6-1","東京都","墨田区","東墨田1丁目","6-1","","35.716461","139.830555","","","(03)5247-7755","","","","","1310042","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/sisetu_info/sports/sumidasportcenter.html","","",""
"131075","131075000029","墨田区","両国屋内プール","","","","","","","131075","","東京都墨田区横網一丁目8-1両国中学校内","東京都","墨田区","横網1丁目","8-1 両国中学校内","","35.697809","139.796259","","","(03)5610-0050","","","","","1300015","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/sisetu_info/sports/ryougoku/index.html","","",""
"131075","131075000030","墨田区","弓道場","","","","","","","131075","","東京都墨田区江東橋四丁目1-3","東京都","墨田区","江東橋4丁目","1-3","","35.693357","139.817402","","","(03)3633-9463","","","","","1300022","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/sisetu_info/sports/kyuudou.html","","",""
"131075","131075000031","墨田区","屋外体育施設管理事務所八広支所","","","","","","","131075","","東京都墨田区八広六丁目35-1","東京都","墨田区","八広6丁目","35-1","","35.726546","139.829392","","","(03)3616-8601","","","","","1310041","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131075","131075000032","墨田区","屋外体育施設管理事務所錦糸支所","","","","","","","131075","","東京都墨田区錦糸四丁目15-1","東京都","墨田区","錦糸4丁目","15-1","","35.699416","139.817188","","","(03)5619-4033","","","","","1300013","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131075","131075000033","墨田区","錦糸公園野球場","","","","","","","131075","","東京都墨田区錦糸四丁目15-1","東京都","墨田区","錦糸4丁目","15-1","","35.699468","139.816995","","","(03)5619-4033","","","","","1300013","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/kurashi/sports/sisetu_info/riyouannnai.html","","",""
"131075","131075000034","墨田区","八広野球場","","","","","","","131075","","東京都墨田区八広六丁目地先","東京都","墨田区","八広6丁目","六丁目地先","","35.729774","139.828899","","","(03)3614-6131","","","","","1310041","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/kurashi/sports/sisetu_info/riyouannnai.html","","",""
"131075","131075000035","墨田区","墨田野球場","","","","","","","131075","","東京都墨田区墨田四丁目地先","東京都","墨田区","墨田4丁目","四丁目地先","","35.733249","139.825283","","","(03)3614-6131","","","","","1310031","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/kurashi/sports/sisetu_info/riyouannnai.html","","",""
"131075","131075000036","墨田区","荒川四ツ木橋緑地野球場","","","","","","","131075","","東京都墨田区墨田四・五丁目地先","東京都","墨田区","墨田4丁目","5 四・5丁目地先","","35.737301","139.821909","","","(03)3614-6131","","","","","1310031","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/kurashi/sports/sisetu_info/riyouannnai.html","","",""
"131075","131075000037","墨田区","鐘淵野球場","","","","","","","131075","","東京都墨田区墨田五丁目地先","東京都","墨田区","墨田5丁目","五丁目地先","","35.73864","139.821174","","","(03)3614-6131","","","","","1310031","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/kurashi/sports/sisetu_info/riyouannnai.html","","",""
"131075","131075000038","墨田区","荒川四ツ木橋緑地少年野球場","","","","","","","131075","","東京都墨田区東墨田二丁目地先","東京都","墨田区","東墨田2丁目","二丁目地先","","35.72555","139.83304","","","(03)3614-6131","","","","","1310042","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/kurashi/sports/sisetu_info/riyouannnai.html","","",""
"131075","131075000039","墨田区","東墨田公園少年野球場","","","","","","","131075","","東京都墨田区東墨田三丁目4-14","東京都","墨田区","東墨田3丁目","4-14","","35.719965","139.835041","","","(03)3611-2062","","","","","1310042","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/kurashi/sports/sisetu_info/riyouannnai.html","","",""
"131075","131075000040","墨田区","隅田公園少年野球場","","","","","","","131075","","東京都墨田区向島五丁目6-13","東京都","墨田区","向島5丁目","6-13","","35.718826","139.809372","","","(03)3625-8021","","","","","1310033","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/kurashi/sports/sisetu_info/riyouannnai.html","","",""
"131075","131075000041","墨田区","江戸川河川敷野球場","","","","","","","112372","","埼玉県三郷市新和四丁目地先","埼玉県","三郷市","新和4丁目","四丁目地先","","35.817844","139.889423","","","(048)952-3321","","","","","3410034","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/kurashi/sports/sisetu_info/riyouannnai.html","","",""
"131075","131075000042","墨田区","錦糸公園テニスコート","","","","","","","131075","","東京都墨田区錦糸四丁目15-1","東京都","墨田区","錦糸4丁目","15-1","","35.69963","139.815499","","","(03)5619-4033","","","","","1300013","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/kurashi/sports/sisetu_info/riyouannnai.html","","",""
"131075","131075000043","墨田区","文花テニスコート","","","","","","","131075","","東京都墨田区文花一丁目19-12","東京都","墨田区","文花1丁目","19-12","","35.709693","139.823985","","","(03)3612-9400","","","","","1310044","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/kurashi/sports/sisetu_info/riyouannnai.html","","",""
"131075","131075000044","墨田区","緑町公園テニスコート","","","","","","","131075","","東京都墨田区亀沢二丁目7-7","東京都","墨田区","亀沢2丁目","7-7","","35.696358","139.801007","","","(03)3623-0605","","","","","1300014","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/kurashi/sports/sisetu_info/riyouannnai.html","","",""
"131075","131075000045","墨田区","東墨田テニスコート","","","","","","","131075","","東京都墨田区東墨田三丁目19-6","東京都","墨田区","東墨田3丁目","19-6","","35.718387","139.837146","","","(03)3618-3337","","","","","1310042","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/kurashi/sports/sisetu_info/riyouannnai.html","","",""
"131075","131075000046","墨田区","堤通公園テニスコート","","","","","","","131075","","東京都墨田区堤通一丁目8-1","東京都","墨田区","堤通1丁目","8-1","","35.723939","139.810789","","","(03)3610-4170","","","","","1310034","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/kurashi/sports/sisetu_info/riyouannnai.html","","",""
"131075","131075000047","墨田区","大横川親水公園テニスコート","","","","","","","131075","","東京都墨田区緑四丁目22；墨田区江東橋一丁目8先","東京都","墨田区","緑4丁目","22 ；墨田区江東橋1丁目8先","","35.69439","139.808936","","","(03)3633-9117","","","","","1300021","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/kurashi/sports/sisetu_info/riyouannnai.html","","",""
"131075","131075000048","墨田区","墨田競技場","","","","","","","131075","","東京都墨田区墨田四丁目地先","東京都","墨田区","墨田4丁目","四丁目地先","","35.73325","139.8253","","","(03)3614-6131","","","","","1310031","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/kurashi/sports/sisetu_info/riyouannnai.html","","",""
"131075","131075000049","墨田区","荒川四ツ木橋緑地競技場","","","","","","","131075","","東京都墨田区墨田四・五丁目地先","東京都","墨田区","墨田4丁目","5 四・5丁目地先","","35.735975","139.822977","","","(03)3614-6131","","","","","1310031","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/kurashi/sports/sisetu_info/riyouannnai.html","","",""
"131075","131075000050","墨田区","荒川四ツ木橋緑地球技場","","","","","","","131075","","東京都墨田区墨田四丁目地先","東京都","墨田区","墨田4丁目","四丁目地先","","35.734591","139.824082","","","(03)3614-6131","","","","","1310031","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/kurashi/sports/sisetu_info/riyouannnai.html","","",""
"131075","131075000051","墨田区","鐘淵球技場","","","","","","","131075","","東京都墨田区墨田五丁目地先","東京都","墨田区","墨田5丁目","五丁目地先","","35.739293","139.820831","","","(03)3614-6131","","","","","1310031","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/kurashi/sports/sisetu_info/riyouannnai.html","","",""
"131075","131075000052","墨田区","荒川四ツ木橋緑地少年サッカー場","","","","","","","131075","","東京都墨田区東墨田二丁目地先","東京都","墨田区","東墨田2丁目","二丁目地先","","35.722998","139.835637","","","(03)3614-6131","","","","","1310042","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/kurashi/sports/sisetu_info/riyouannnai.html","","",""
"131075","131075000053","墨田区","荒川緑地フィールドハウス","","","","","","","131075","","東京都墨田区墨田四丁目32-10","東京都","墨田区","墨田4丁目","32-10","","35.732701","139.823903","","","(03)3614-8633","","","","","1310031","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/kurashi/sports/sisetu_info/riyouannnai.html","","",""
"131075","131075000054","墨田区","東白鬚公園サービスセンター","","","","","","","131075","","東京都墨田区堤通二丁目2","東京都","墨田区","堤通2丁目","2","","35.733289","139.813482","","","(03)3614-4467","","","","","1310034","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/sisetu_info/sports/sirahige_park.html","","",""
"131075","131075000055","墨田区","東白鬚公園テニスコート","","","","","","","131075","","東京都墨田区堤通二丁目2","東京都","墨田区","堤通2丁目","2","","35.732339","139.813541","","","(03)3614-4467","","","","","1310034","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/sisetu_info/sports/sirahige_park.html","","",""
"131075","131075000056","墨田区","東白鬚公園少年野球場","","","","","","","131075","","東京都墨田区堤通二丁目2","東京都","墨田区","堤通2丁目","2","","35.733036","139.814324","","","(03)3614-4467","","","","","1310034","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/sisetu_info/sports/sirahige_park.html","","",""
"131075","131075000057","墨田区","フクシ・エンタープライズ墨田フィールド（墨田区総合運動場）","","","","","","","131075","","東京都墨田区堤通二丁目11-1","東京都","墨田区","堤通2丁目","11-1","","35.738941","139.816432","","","(03)3611-9070","","","","","1310034","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.sumida.lg.jp/sisetu_info/sports/sougou-undoujou.html","","",""
