"全国地方公共団体コード","ID","地方公共団体名","名称","名称_カナ","名称_英字","名称_通称","POIコード","外部識別子","外部識別子の値","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","緯度","経度","高度の種別","高度の値","電話番号","内線番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","法人番号","団体名","利用可能曜日","開始時間","終了時間","利用可能時間特記事項","説明","車椅子可","車椅子貸出","ツエ貸出","バリアフリートイレ","スロープ、エレベータ、エスカレータ","点字ブロック等の移動支援","点字や読上による支援","盲導犬・介助犬、聴導犬同伴","字幕","筆談対応","優先駐車場","オストメイト対応トイレ","授乳室","おむつ替えコーナー","飲食可否","ベビーカー貸出","ベビーカー利用","URL","画像","画像_ライセンス","備考"
"131202","131202000011","練馬区","早宮区民事務所","ハヤミヤクミンジムショ","","","1304","","","131202","0007001","東京都練馬区早宮1-44-19","東京都","練馬区","早宮1丁目","44-19","","35.754166","139.658812","","","(03)3994-6705","","","","","1790085","","","月火水木金","08:30","19:00","祝休日、年末年始(12/29～1/3)は閉庁。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000012","練馬区","東部土木出張所","トウブドボクシュッチョウジョ","","","1304","","","131202","0020003","東京都練馬区豊玉中3-28-8","東京都","練馬区","豊玉中3丁目","28-8","","35.731263","139.652717","","","(03)3994-0083","","","","","1760013","","","月火水木金","08:30","17:15","祝休日、年末年始(12/29～1/3)は閉所","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000013","練馬区","西部土木出張所","セイブドボクシュッチョウジョ","","","1304","","","131202","0039003","東京都練馬区石神井町3-30-26","東京都","練馬区","石神井町3丁目","30-26","","35.743133","139.602758","","","(03)3995-0083","","","","","1770041","","","月火水木金","08:30","17:15","祝休日、年末年始(12/29～1/3)は閉所","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000014","練馬区","練馬総合福祉事務所","ネリマソウゴウフクシジムショ","","","1407","","","131202","0018006","東京都練馬区豊玉北6-12-1西庁舎2F","東京都","練馬区","豊玉北6丁目","12-1","西庁舎2F","35.736093","139.65135","","","(03)3993-1111","","","","","1760012","","","月火水木金","08:30","17:15","祝休日、年末年始(12/29～1/3)は閉庁。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000015","練馬区","光が丘総合福祉事務所","ヒカリガオカソウゴウフクシジムショ","","","1407","","","131202","0012002","東京都練馬区光が丘2-9-6光が丘区民センター2F","東京都","練馬区","光が丘2丁目","9-6","光が丘区民センター2F","35.759534","139.629476","","","(03)5997-7713","","","","","1790072","","","月火水木金","08:30","17:15","祝休日、年末年始(12/29～1/3)は閉庁。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000016","練馬区","石神井総合福祉事務所","シャクジイソウゴウフクシジムショ","","","1407","","","131202","0039003","東京都練馬区石神井町3-30-26石神井庁舎3・4F","東京都","練馬区","石神井町3丁目","30-26","石神井庁舎3・4F","35.743319","139.602552","","","(03)5393-2801","","","","","1770041","","","月火水木金","08:30","17:15","祝休日、年末年始(12/29～1/3)は閉庁。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000017","練馬区","大泉総合福祉事務所","オオイズミソウゴウフクシジムショ","","","1407","","","131202","0014001","東京都練馬区東大泉1-29-1ゆめりあ1内4・9F","東京都","練馬区","東大泉1丁目","29-1","ゆめりあ1内4・9F","35.75026","139.585572","","","(03)5905-5262","","","","","1780063","","","月火水木金","08:30","17:15","祝休日、年末年始(12/29～1/3)は閉庁。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000018","練馬区","練馬区保健所","ネリマクホケンジョ","","","1606","","","131202","0018006","東京都練馬区豊玉北6-12-1","東京都","練馬区","豊玉北6丁目","12-1","","35.735516","139.652374","","","(03)3993-1111","","","","","1760012","","","月火水木金","08:30","17:00","祝休日、年末年始(12/29～1/3)は閉庁。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000019","練馬区","光が丘保健相談所","ヒカリガオカホケンソウダンショ","","","1399","","","131202","0012002","東京都練馬区光が丘2-9-6","東京都","練馬区","光が丘2丁目","9-6","","35.759387","139.629472","","","(03)5997-7722","","","","","1790072","","","月火水木金","08:30","17:00","祝休日、年末年始(12/29～1/3)は閉庁。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000020","練馬区","石神井保健相談所","シャクジイホケンソウダンショ","","","1399","","","131202","0039007","東京都練馬区石神井町7-3-28","東京都","練馬区","石神井町7丁目","3-28","","35.744607","139.601338","","","(03)3996-0634","","","","","1770041","","","月火水木金","08:30","17:00","祝休日、年末年始(12/29～1/3)は閉庁。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000021","練馬区","大泉保健相談所","オオイズミホケンソウダンショ","","","1399","","","131202","0045005","東京都練馬区大泉学園町5-8-8","東京都","練馬区","大泉学園町5丁目","8-8","","35.767095","139.586492","","","(03)3921-0217","","","","","1780061","","","月火水木金","08:30","17:00","祝休日、年末年始(12/29～1/3)は閉庁。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000022","練馬区","豊玉保健相談所","トヨタマホケンソウダンショ","","","1399","","","131202","0018005","東京都練馬区豊玉北5-15-19","東京都","練馬区","豊玉北5丁目","15-19","","35.735889","139.654992","","","(03)3992-1188","","","","","1760012","","","月火水木金","08:30","17:00","祝休日、年末年始(12/29～1/3)は閉庁。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000023","練馬区","関保健相談所","セキホケンソウダンショ","","","1399","","","131202","0036001","東京都練馬区関町東1-27-4","東京都","練馬区","関町東1丁目","27-4","","35.726414","139.581385","","","(03)3929-5381","","","","","1770052","","","月火水木金","08:30","17:00","祝休日、年末年始(12/29～1/3)は閉庁。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000024","練馬区","北保健相談所","キタホケンソウダンショ","","","1399","","","131202","0042006","東京都練馬区北町6-35-7","東京都","練馬区","北町6丁目","35-7","","35.757224","139.649632","","","(03)3931-1347","","","","","1790081","","","月火水木金","08:30","17:00","祝休日、年末年始(12/29～1/3)は閉庁。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000025","練馬区","練馬区保健所生活衛生課石神井分室","ネリマクホケンジョセイカツエイセイカシャクジイブンシツ","","","1399","","","131202","0039007","東京都練馬区石神井町7-3-28","東京都","練馬区","石神井町7丁目","3-28","","35.74471","139.601228","","","(03)3996-0633","","","","","1770041","","","月火水木金","08:30","17:00","祝休日、年末年始(12/29～1/3)は閉庁。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000026","練馬区","厚生文化会館","コウセイブンカカイカン","","","1499","","","131202","0028004","東京都練馬区練馬4-2-3","東京都","練馬区","練馬4丁目","2-3","","35.740217","139.650256","","","(03)3991-3080","","","","","1760001","","","月火水木金土日","09:00","21:30","厚生文化会館内の各部屋により休館日、利用時間が異なります。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000027","練馬区","練馬区社会福祉協議会","ネリマクシャカイフクシキョウギカイ","","","1399","","","131202","0018005","東京都練馬区豊玉北5-14-6","東京都","練馬区","豊玉北5丁目","14-6","","35.735559","139.652313","","","(03)3992-5600","","","","","1760012","","","月火水木金","08:30","17:15","祝休日、年末年始(12/29～1/3)は閉庁。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000028","練馬区","権利擁護センター ほっとサポートねりま","ケンリヨウゴセンター ホットサポートネリマ","","","1399","","","131202","0018005","東京都練馬区豊玉北5-14-6","東京都","練馬区","豊玉北5丁目","14-6","","35.735418","139.652182","","","(03)5912-4022","","","","","1760012","","","月火水木金","09:00","17:00","祝休日、年末年始(12/29～1/3)は閉庁。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000029","練馬区","練馬区社会福祉事業団","ネリマクシャカイフクシジギョウダン","","","1399","","","131202","0012006","東京都練馬区光が丘6-4-1","東京都","練馬区","光が丘6丁目","4-1","","35.760202","139.623233","","","(03)6758-0140","","","","","1790072","","","月火水木金","09:00","17:00","祝休日、年末年始(12/29～1/3)は閉所。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000030","練馬区","練馬区シルバー人材センター","ネリマクシルバージンザイセンター","","","1399","","","131202","0018005","東京都練馬区豊玉北5-29-8","東京都","練馬区","豊玉北5丁目","29-8","","35.735973","139.652886","","","(03)3993-7168","","","","","1760012","","","月火水木金","08:30","17:15","祝休日、年末年始(12/29～1/3)は閉所。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000031","練馬区","はつらつセンター光が丘","ハツラツセンターヒカリガオカ","","","1499","","","131202","0012002","東京都練馬区光が丘2-9-6","東京都","練馬区","光が丘2丁目","9-6","","35.759474","139.630185","","","(03)5997-7717","","","","","1790072","","","月火水木金土","09:00","17:00","祝休日(敬老の日にあたるときは開館)、年末年始(12/29～1/3)は休館。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000032","練馬区","はつらつセンター関","ハツラツセンターセキ","","","1499","","","131202","0037001","東京都練馬区関町北1-7-2","東京都","練馬区","関町北1丁目","7-2","","35.724479","139.577796","","","(03)3928-1987","","","","","1770051","","","月火水木金土","09:00","17:00","祝休日(敬老の日にあたるときは開館)、年末年始(12/29～1/3)は休館。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000033","練馬区","はつらつセンター豊玉","ハツラツセンタートヨタマ","","","1499","","","131202","0020003","東京都練馬区豊玉中3-3-12","東京都","練馬区","豊玉中3丁目","3-12","","35.732151","139.65534","","","(03)5912-6401","","","","","1760013","","","月火水木金土日","09:00","21:30","年末年始(12/29～1/3)は休館。毎月第３日曜日は午後５時閉館。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000034","練馬区","はつらつセンター大泉","ハツラツセンターオオイズミ","","","1499","","","131202","0045001","東京都練馬区大泉学園町1-34-20","東京都","練馬区","大泉学園町1丁目","34-20","","35.763472","139.589173","","","(03)3867-3180","","","","","1780061","","","月火水木金土日","09:00","21:30","年末年始(12/29～1/3)は休館。毎月第３日曜日は午後５時閉館。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000035","練馬区","栄町敬老館","サカエチョウケイロウカン","","","1499","","","131202","0023000","東京都練馬区栄町40-7","東京都","練馬区","栄町","40-7","","35.73946","139.671363","","","(03)3994-3286","","","","","1760006","","","月火水木金土","09:00","17:00","祝休日(敬老の日にあたるときは開館)、年末年始(12/29～1/3)は休館。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000037","練馬区","南田中敬老館","ミナミタナカケイロウカン","","","1499","","","131202","0003005","東京都練馬区南田中5-15-25","東京都","練馬区","南田中5丁目","15-25","","35.73778","139.611508","","","(03)3995-5538","","","","","1770035","","","月火水木金土","09:00","17:00","祝休日(敬老の日にあたるときは開館)、年末年始(12/29～1/3)は休館。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000038","練馬区","三原台敬老館","ミハラダイケイロウカン","","","1499","","","131202","0013002","東京都練馬区三原台2-11-29","東京都","練馬区","三原台2丁目","11-29","","35.757321","139.606341","","","(03)3924-8834","","","","","1770031","","","月火水木金土","09:00","17:00","祝休日(敬老の日にあたるときは開館)、年末年始(12/29～1/3)は休館。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000039","練馬区","石神井敬老館","シャクジイケイロウカン","","","1499","","","131202","0039007","東京都練馬区石神井町7-28-21","東京都","練馬区","石神井町7丁目","28-21","","35.744792","139.598138","","","(03)3996-2900","","","","","1770041","","","月火水木金土","09:00","17:00","祝休日(敬老の日にあたるときは開館)、年末年始(12/29～1/3)は休館。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000040","練馬区","石神井台敬老館","シャクジイダイケイロウカン","","","1499","","","131202","0038002","東京都練馬区石神井台2-18-13","東京都","練馬区","石神井台2丁目","18-13","","35.735428","139.589647","","","(03)3995-8270","","","","","1770045","","","月火水木金土","09:00","17:00","祝休日(敬老の日にあたるときは開館)、年末年始(12/29～1/3)は休館。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000042","練馬区","西大泉敬老館","ニシオオイズミケイロウカン","","","1499","","","131202","0016003","東京都練馬区西大泉3-21-16","東京都","練馬区","西大泉3丁目","21-16","","35.759402","139.578866","","","(03)3924-9545","","","","","1780065","","","月火水木金土","09:00","17:00","祝休日(敬老の日にあたるときは開館)、年末年始(12/29～1/3)は休館。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000043","練馬区","大泉北敬老館","オオイズミキタケイロウカン","","","1499","","","131202","0045004","東京都練馬区大泉学園町4-21-1","東京都","練馬区","大泉学園町4丁目","21-1","","35.765476","139.588368","","","(03)3925-7105","","","","","1780061","","","月火水木金土","09:00","17:00","祝休日(敬老の日にあたるときは開館)、年末年始(12/29～1/3)は休館。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000045","練馬区","上石神井敬老館","カミシャクジイケイロウカン","","","1499","","","131202","0034001","東京都練馬区上石神井1-6-16","東京都","練馬区","上石神井1丁目","6-16","","35.725235","139.59234","","","(03)3928-8623","","","","","1770044","","","月火水木金土","09:00","17:00","祝休日(敬老の日にあたるときは開館)、年末年始(12/29～1/3)は休館。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000046","練馬区","練馬デイサービスセンター","ネリマデイサービスセンター","","","1409","","","131202","0028002","東京都練馬区練馬2-24-3","東京都","練馬区","練馬2丁目","24-3","","35.74412","139.65413","","","(03)5984-1701","","","","","1760001","","","月火水木金土","08:30","17:30","年末年始(12/31～1/3)は休業。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000047","練馬区","錦デイサービスセンター","ニシキデイサービスセンター","","","1409","","","131202","0041002","東京都練馬区錦2-6-14","東京都","練馬区","錦2丁目","6-14","","35.761711","139.666103","","","(03)3937-5031","","","","","1790082","","","月火水木金土","08:30","17:30","年末年始(12/31～1/3)は休業。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000048","練馬区","光が丘デイサービスセンター","ヒカリガオカデイサービスセンター","","","1409","","","131202","0012002","東京都練馬区光が丘2-9-6","東京都","練馬区","光が丘2丁目","9-6","","35.75939","139.629647","","","(03)5997-7706","","","","","1790072","","","月火水木金土","08:30","17:00","年末年始(12/29～1/3)は休業。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000049","練馬区","東大泉デイサービスセンター","ヒガシオオイズミデイサービスセンター","","","1409","","","131202","0014005","東京都練馬区東大泉5-15-2","東京都","練馬区","東大泉5丁目","15-2","","35.743687","139.589414","","","(03)5387-1021","","","","","1780063","","","月火水木金土","08:30","17:30","年末年始(12/31～1/3)は休業。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000050","練馬区","土支田デイサービスセンター","ドシダデイサービスセンター","","","1409","","","131202","0043002","東京都練馬区土支田2-40-18","東京都","練馬区","土支田2丁目","40-18","","35.764291","139.611332","","","(03)5387-6760","","","","","1790076","","","月火水木金土","08:30","17:30","年末年始(12/31～1/3)は休業。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000051","練馬区","高松デイサービスセンター","タカマツデイサービスセンター","","","1409","","","131202","0001006","東京都練馬区高松6-3-24","東京都","練馬区","高松6丁目","3-24","","35.757037","139.619625","","","(03)3995-5107","","","","","1790075","","","月火水木金土","08:30","17:30","年末年始(12/31～1/3)は休業。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000052","練馬区","高野台デイサービスセンター","タカノダイデイサービスセンター","","","1409","","","131202","0004005","東京都練馬区高野台5-24-1","東京都","練馬区","高野台5丁目","24-1","","35.746598","139.609576","","","(03)5923-0831","","","","","1770033","","","月火水木金土","09:00","19:00","年末年始(12/29～1/3)は休業。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000054","練馬区","豊玉デイサービスセンター","トヨタマデイサービスセンター","","","1409","","","131202","0017003","東京都練馬区豊玉南3-9-13","東京都","練馬区","豊玉南3丁目","9-13","","35.727699","139.652769","","","(03)3993-1341","","","","","1760014","","","月火水木金土","08:30","17:30","年末年始(12/31～1/3)は休業。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000055","練馬区","中村橋福祉ケアセンター（心身障害者福祉センター）","ナカムラバシフクシケアセンター（シンシンショウガイシャフクシセンター）","","","1499","","","131202","0030001","東京都練馬区貫井1-9-1","東京都","練馬区","貫井1丁目","9-1","","35.738231","139.635557","","","(03)5984-1496","","","","","1760021","","","","","","","","","","","","","","","","","","","","","","","","","","","","令和６年４月から令和７年10月まで改修中"
"131202","131202000056","練馬区","こども発達支援センター","コドモハッタツシエンセンター","","","1499","","","131202","0012003","東京都練馬区光が丘3-1-1","東京都","練馬区","光が丘3丁目","1-1","","35.753996","139.630657","","","(03)3975-6251","","","","","1790072","","","月火水木金土","09:00","17:30","土曜日は17時まで。祝休日、年末年始(12/29～1/3)は閉庁。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000057","練馬区","かたくり福祉作業所","カタクリフクシサギョウジョ","","","1499","","","131202","0044003","東京都練馬区大泉町3-27-10","東京都","練馬区","大泉町3丁目","27-10","","35.766973","139.598216","","","(03)5387-4610","","","","","1780062","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000059","練馬区","貫井福祉工房（就労サポートねりま）","ヌクイフクシコウボウ（シュウロウサポートネリマ）","","","1499","","","131202","0030002","東京都練馬区貫井2-16-12","東京都","練馬区","貫井2丁目","16-12","","35.738575","139.631068","","","(03)5987-0401","","","","","1760021","","","","","","","","","","","","","","","","","","","","","","","","","","","","令和８年１月から令和９年１月工事を予定"
"131202","131202000062","練馬区","氷川台福祉園","ヒカワダイフクシエン","","","1499","","","131202","0006002","東京都練馬区氷川台2-16-2","東京都","練馬区","氷川台2丁目","16-2","","35.756662","139.66782","","","(03)3931-0167","","","","","1790084","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000063","練馬区","光が丘福祉園","ヒカリガオカフクシエン","","","1499","","","131202","0012002","東京都練馬区光が丘2-4-10","東京都","練馬区","光が丘2丁目","4-10","","35.763969","139.633332","","","(03)3976-5100","","","","","1790072","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000065","練馬区","大泉町福祉園","オオイズミマチフクシエン","","","1499","","","131202","0044003","東京都練馬区大泉町3-29-20","東京都","練馬区","大泉町3丁目","29-20","","35.766984","139.597246","","","(03)5387-4681","","","","","1780062","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000066","練馬区","大泉学園町福祉園","オオイズミガクエンチョウフクシエン","","","1499","","","131202","0045003","東京都練馬区大泉学園町3-9-20","東京都","練馬区","大泉学園町3丁目","9-20","","35.761289","139.582012","","","(03)3923-8540","","","","","1780061","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000067","練馬区","関町福祉園","セキマチフクシエン","","","1499","","","131202","0031003","東京都練馬区関町南3-15-35","東京都","練馬区","関町南3丁目","15-35","","35.72247","139.579502","","","(03)3594-0217","","","","","1770053","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000068","練馬区","貫井福祉園","ヌクイフクシエン","","","1499","","","131202","0030002","東京都練馬区貫井2-16-12","東京都","練馬区","貫井2丁目","16-12","","35.738712","139.631068","","","(03)5987-0400","","","","","1760021","","","","","","","","","","","","","","","","","","","","","","","","","","","","令和８年１月から令和９年１月工事を予定"
"131202","131202000069","練馬区","豊玉障害者地域生活支援センターきらら","トヨタマショウガイシャチイキセイカツシエンセンターキララ","","","1499","","","131202","0018005","東京都練馬区豊玉北5-15-19-6階","東京都","練馬区","豊玉北5丁目","15-19","6階","35.73602","139.65499","","","(03)3557-9222","","","","","1760012","","","月火木金土日","","","祝休日、年末年始(12/29～1/3)は閉所。土日は12時から。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000070","練馬区","光が丘障害者地域生活支援センターすてっぷ","ヒカリガオカショウガイシャチイキセイカツシエンセンターステップ","","","1499","","","131202","0012002","東京都練馬区光が丘2-9-6","東京都","練馬区","光が丘2丁目","9-6","","35.759237","139.629476","","","(03)5997-7858","","","","","1790072","","","月水木金土日","09:00","20:00","祝休日、年末年始(12/29～1/3)は閉所。土日は12時から。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000071","練馬区","石神井障害者地域生活支援センターういんぐ","シャクジイショウガイシャチイキセイカツシエンセンターウイング","","","1499","","","131202","0039007","東京都練馬区石神井町7-3-28","東京都","練馬区","石神井町7丁目","3-28","","35.744605","139.601129","","","(03)3997-2181","","","","","1770041","","","月水木金土日","","","祝休日、年末年始(12/29～1/3)は閉所。土日は12時から。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000072","練馬区","大泉障害者地域生活支援センターさくら","オオイズミショウガイシャチイキセイカツシエンセンターサクラ","","","1499","","","131202","0014005","東京都練馬区東大泉5-35-2","東京都","練馬区","東大泉5丁目","35-2","","35.747513","139.589614","","","(03)3925-7371","","","","","1780063","","","月火木金土日","09:00","20:00","祝休日、年末年始(12/29～1/3)は閉所。土日は12時から。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000073","練馬区","しらゆり荘","シラユリソウ","","","1499","","","131202","0028003","東京都練馬区練馬3-20-7","東京都","練馬区","練馬3丁目","20-7","","35.739037","139.650005","","","(03)5946-9172","","","","","1760001","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000074","練馬区","心身障害者福祉集会所","シンシンショウガイシャフクシシュウカイジョ","","","1499","","","131202","0012002","東京都練馬区光が丘2-9-6","東京都","練馬区","光が丘2丁目","9-6","","35.759236","139.629831","","","(03)5997-9700","","","","","1790072","","","月火水木金土日","09:00","21:30","年末年始(12/29～1/3)は閉所。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000075","練馬区","谷原フレンド","ヤハラフレンド","","","1499","","","131202","0005005","東京都練馬区谷原5-6-5","東京都","練馬区","谷原5丁目","6-5","","35.751203","139.61289","","","(03)5910-8488","","","","","1770032","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000076","練馬区","練馬区資源循環センター","ネリマクシゲンジュンカンセンター","","","2005","","","131202","0005001","東京都練馬区谷原1-2-20","東京都","練馬区","谷原1丁目","2-20","","35.748407","139.62367","","","(03)3995-6711","","","","","1770032","","","月火水木金土日","09:00","17:00","年末年始(12/29～1/3)は閉所。","","","","","","","","","","","","","","","","","","","","","",""
"131202","131202000077","練馬区","練馬区立春日町リサイクルセンター","ネリマクリツカスガチョウリサイクルセンター","","","2005","","","131202","0008002","東京都練馬区春日町2-14-16","東京都","練馬区","春日町2丁目","14-16","","35.756006","139.647893","","","(03)3926-2501","","","","","1790074","","","月火木金土日","09:00","17:00","水曜日が祝休日の場合は開館し、その直後の祝休日でない日が休館。年末年始(12/29～1/3)は休館。","","","","","","","","","","","","","","","","","","","","","",""
