全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考
131229,1.31E+11,葛飾区,子ども未来プラザ西新小岩,,,,,,,131229,,東京都葛飾区西新小岩4-33-2子ども未来プラザ西新小岩,東京都,葛飾区,西新小岩4,33-2,子ども未来プラザ西新小岩,35.718841,139.853634,,,,,,,,1240025,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,小松保育園,,,,,,,131229,,東京都葛飾区新小岩2-14-9小松保育園,東京都,葛飾区,新小岩2,14-9,小松保育園,35.715476,139.862585,,,,,,,,1240024,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,白鷺保育園,,,,,,,131229,,東京都葛飾区柴又3-30-9白鷺保育園,東京都,葛飾区,柴又3,30-9,白鷺保育園,35.758754,139.875021,,,,,,,,1250052,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,双葉保育園,,,,,,,131229,,東京都葛飾区東堀切1-15-16双葉保育園,東京都,葛飾区,東堀切1,15-16,双葉保育園,35.748829,139.835578,,,,,,,,1240004,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,青戸保育園,,,,,,,131229,,東京都葛飾区青戸5-9-10青戸保育園,東京都,葛飾区,青戸5,9-10,青戸保育園,35.751929,139.853394,,,,,,,,1250062,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,上平井保育園,,,,,,,131229,,東京都葛飾区西新小岩4-33-2上平井保育園,東京都,葛飾区,西新小岩4,33-2,上平井保育園,35.718841,139.853634,,,,,,,,1240025,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,四つ木保育園,,,,,,,131229,,東京都葛飾区四つ木3-5-6四つ木保育園,東京都,葛飾区,四つ木3,5-6,四つ木保育園,35.737719,139.830626,,,,,,,,1240011,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,小合保育園,,,,,,,131229,,東京都葛飾区南水元3-3-11小合保育園,東京都,葛飾区,南水元3,3-11,小合保育園,35.776812,139.863516,,,,,,,,1250035,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,木根川保育園,,,,,,,131229,,東京都葛飾区東四つ木1-18-12木根川保育園,東京都,葛飾区,東四つ木1,18-12,木根川保育園,35.728721,139.841926,,,,,,,,1240014,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,半田保育園,,,,,,,131229,,東京都葛飾区東金町4-34-12半田保育園,東京都,葛飾区,東金町4,34-12,半田保育園,35.77623,139.875151,,,,,,,,1250041,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,東新小岩保育園,,,,,,,131229,,東京都葛飾区東新小岩4-7-13東新小岩保育園,東京都,葛飾区,東新小岩4,7-13,東新小岩保育園,35.727841,139.861759,,,,,,,,1240023,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,南堀切保育園,,,,,,,131229,,東京都葛飾区堀切1-23-3南堀切保育園,東京都,葛飾区,堀切1,23-3,南堀切保育園,35.74032,139.829559,,,,,,,,1240006,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致（同住所の別建物あり）
131229,1.31E+11,葛飾区,小菅保育園,,,,,,,131229,,東京都葛飾区小菅2-19-1　（仮園舎）小菅保育園,東京都,葛飾区,小菅2,19-1,（仮園舎）小菅保育園,35.750152,139.825747,,,,,,,,1240001,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,宝保育園,,,,,,,131229,,東京都葛飾区宝町1-12-10宝保育園,東京都,葛飾区,宝町1,12-10,宝保育園,35.742233,139.837633,,,,,,,,1240005,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,住吉保育園,,,,,,,131229,,東京都葛飾区高砂7-26-3住吉保育園,東京都,葛飾区,高砂7,26-3,住吉保育園,35.757,139.86714,,,,,,,,1250054,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,梅田保育園,,,,,,,131229,,東京都葛飾区立石3-26-10梅田保育園,東京都,葛飾区,立石3,26-10,梅田保育園,35.741099,139.845385,,,,,,,,1240012,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,白鳥保育園,,,,,,,131229,,東京都葛飾区西亀有1-18-6　（仮園舎）白鳥保育園,東京都,葛飾区,西亀有１,18-6,（仮園舎）白鳥保育園,35.758492,139.839035,,,,,,,,1250063,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,渋江保育園,,,,,,,131229,,東京都葛飾区東四つ木2-15-11渋江保育園,東京都,葛飾区,東四つ木2,15-11,渋江保育園,35.730869,139.843964,,,,,,,,1240013,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,細田保育園,,,,,,,131229,,東京都葛飾区細田4-19-5細田保育園,東京都,葛飾区,細田4,19-5,細田保育園,35.742877,139.871863,,,,,,,,1240021,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,二上保育園,,,,,,,131229,,東京都葛飾区東新小岩7-17-3二上保育園,東京都,葛飾区,東新小岩7,17-3,二上保育園,35.724139,139.854465,,,,,,,,1240023,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,南奥戸保育園,,,,,,,131229,,東京都葛飾区奥戸2-30-11南奥戸保育園,東京都,葛飾区,奥戸2,30-11,南奥戸保育園,35.733691,139.85987,,,,,,,,1240022,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,南新宿保育園,,,,,,,131229,,東京都葛飾区新宿1-23-4南新宿保育園,東京都,葛飾区,新宿1,23-4,南新宿保育園,35.760474,139.860996,,,,,,,,1250051,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,新水元保育園,,,,,,,131229,,東京都葛飾区東水元3-5-7新水元保育園,東京都,葛飾区,東水元3,5-7,新水元保育園,35.784169,139.866066,,,,,,,,1250033,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,南鎌倉保育園,,,,,,,131229,,東京都葛飾区鎌倉1-7-3南鎌倉保育園,東京都,葛飾区,鎌倉1,7-3,南鎌倉保育園,35.743686,139.877011,,,,,,,,1250053,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,幸田保育園,,,,,,,131229,,東京都葛飾区西水元2-16-10幸田保育園,東京都,葛飾区,西水元2,16-10,幸田保育園,35.786054,139.851388,,,,,,,,1250031,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,堀切保育園,,,,,,,131229,,東京都葛飾区堀切1-9-18堀切保育園,東京都,葛飾区,堀切1,9-18,堀切保育園,35.740109,139.828047,,,,,,,,1240006,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,道上保育園,,,,,,,131229,,東京都葛飾区亀有4-24-11道上保育園,東京都,葛飾区,亀有4,24-11,道上保育園,35.762262,139.843214,,,,,,,,1250061,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,小菅東保育園,,,,,,,131229,,東京都葛飾区小菅3-10-32小菅東保育園,東京都,葛飾区,小菅3,10-32,小菅東保育園,35.755126,139.8248,,,,,,,,1240001,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致（同住所の別建物あり）
131229,1.31E+11,葛飾区,会野保育園,,,,,,,131229,,東京都葛飾区奥戸5-23-7会野保育園,東京都,葛飾区,奥戸5,23-7,会野保育園,35.730485,139.865059,,,,,,,,1240022,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,西新小岩保育園,,,,,,,131229,,東京都葛飾区西新小岩3-21-7西新小岩保育園,東京都,葛飾区,西新小岩3,21-7,西新小岩保育園,35.721121,139.848589,,,,,,,,1240025,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,東堀切保育園,,,,,,,131229,,東京都葛飾区東堀切2-20-8東堀切保育園,東京都,葛飾区,東堀切2,20-8,東堀切保育園,35.75149,139.83508,,,,,,,,1240004,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,花の木保育園,,,,,,,131229,,東京都葛飾区南水元3-7-2花の木保育園,東京都,葛飾区,南水元3,7-2,花の木保育園,35.773953,139.865964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：街区代表点
131229,1.31E+11,葛飾区,中青戸保育園,,,,,,,131229,,東京都葛飾区青戸3-8-8中青戸保育園,東京都,葛飾区,青戸3,8-8,中青戸保育園,35.746619,139.848147,,,,,,,,1250062,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,東半田保育園,,,,,,,131229,,東京都葛飾区東金町5-28-1東半田保育園,東京都,葛飾区,東金町5,28-1,東半田保育園,35.777832,139.877772,,,,,,,,1250041,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致（同住所の別建物あり）
131229,1.31E+11,葛飾区,たつみ保育園,,,,,,,131229,,東京都葛飾区西新小岩2-1-3たつみ保育園,東京都,葛飾区,西新小岩2,1-3,たつみ保育園,35.717718,139.850097,,,,,,,,1240025,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致（同住所の別建物あり）
131229,1.31E+11,葛飾区,南白鳥保育園,,,,,,,131229,,東京都葛飾区白鳥3-2-1南白鳥保育園,東京都,葛飾区,白鳥3,2-1,南白鳥保育園,35.750855,139.843035,,,,,,,,1250063,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,小谷野しょうぶ保育園,,,,,,,131229,,東京都葛飾区堀切4-60-1小谷野しょうぶ保育園,東京都,葛飾区,堀切4,60-1,小谷野しょうぶ保育園,35.749549,139.826274,,,,,,,,1240006,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致（同住所の別建物あり）
131229,1.31E+11,葛飾区,新高砂保育園,,,,,,,131229,,東京都葛飾区高砂4-1-49新高砂保育園,東京都,葛飾区,高砂4,1-49,新高砂保育園,35.745357,139.871401,,,,,,,,1250054,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,青戸もも保育園,,,,,,,131229,,東京都葛飾区青戸4-23-1青戸もも保育園,東京都,葛飾区,青戸4,23-1,青戸もも保育園,35.7491,139.851974,,,,,,,,1250062,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,そあ保育園,,,,,,,131229,,東京都葛飾区水元3-13-20そあ保育園,東京都,葛飾区,水元3,13-20,そあ保育園,35.782392,139.864607,,,,,,,,1250032,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,金町ひまわり保育園,,,,,,,131229,,東京都葛飾区東金町1-3-1金町ひまわり保育園,東京都,葛飾区,東金町1,3-1,金町ひまわり保育園,35.770446,139.865215,,,,,,,,1250041,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,青戸ひだまり保育園,,,,,,,131229,,東京都葛飾区青戸3-10-5青戸ひだまり保育園,東京都,葛飾区,青戸3,10-5,青戸ひだまり保育園,35.746305,139.848827,,,,,,,,1250062,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,新小岩保育室「結」,,,,,,,131229,,東京都葛飾区東新小岩5-16-2新小岩保育室「結」,東京都,葛飾区,東新小岩5,16-2,新小岩保育室「結」,35.722556,139.855654,,,,,,,,1240023,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,白鳥児童館,,,,,,,131229,,東京都葛飾区西亀有1-18-6（仮園舎）白鳥児童館,東京都,葛飾区,西亀有１,18-6,（仮園舎）白鳥児童館,35.755425,139.844396,,,,,,,,1250063,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,東堀切児童館,,,,,,,131229,,東京都葛飾区東堀切2-20-8東堀切児童館,東京都,葛飾区,東堀切2,20-8,東堀切児童館,35.75149,139.83508,,,,,,,,1240004,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,西奥戸児童館,,,,,,,131229,,東京都葛飾区奥戸1-12-1西奥戸児童館,東京都,葛飾区,奥戸1,12-1,西奥戸児童館,35.728564,139.854201,,,,,,,,1240022,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,東奥戸児童館,,,,,,,131229,,東京都葛飾区奥戸4-20-11東奥戸児童館,東京都,葛飾区,奥戸4,20-11,東奥戸児童館,35.728862,139.867926,,,,,,,,1240022,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致（同住所の別建物あり）
131229,1.31E+11,葛飾区,南奥戸児童館,,,,,,,131229,,東京都葛飾区奥戸2-30-11南奥戸児童館,東京都,葛飾区,奥戸2,30-11,南奥戸児童館,35.733691,139.85987,,,,,,,,1240022,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,亀有児童館,,,,,,,131229,,東京都葛飾区亀有1-17-5亀有児童館,東京都,葛飾区,亀有1,17-5,亀有児童館,35.759176,139.846017,,,,,,,,1250061,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,西亀有児童館,,,,,,,131229,,東京都葛飾区西亀有4-24-1西亀有児童館,東京都,葛飾区,西亀有4,24-1,西亀有児童館,35.764831,139.843628,,,,,,,,1250002,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,鎌倉児童館,,,,,,,131229,,東京都葛飾区鎌倉2-6-20鎌倉児童館,東京都,葛飾区,鎌倉2,6-20,鎌倉児童館,35.745298,139.874531,,,,,,,,1250053,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,高砂児童館,,,,,,,131229,,東京都葛飾区高砂5-6-7高砂児童館,東京都,葛飾区,高砂5,6-7,高砂児童館,35.751404,139.865224,,,,,,,,1250054,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,柴又児童館,,,,,,,131229,,東京都葛飾区柴又2-4-5柴又児童館,東京都,葛飾区,柴又2,4-5,柴又児童館,35.75801,139.870133,,,,,,,,1250052,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,新柴又児童館,,,,,,,131229,,東京都葛飾区柴又5-33-8新柴又児童館,東京都,葛飾区,柴又5,33-8,新柴又児童館,35.753682,139.881852,,,,,,,,1250052,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,末広児童館,,,,,,,131229,,東京都葛飾区金町5-4-1末広児童館,東京都,葛飾区,金町5,4-1,末広児童館,35.765954,139.866389,,,,,,,,1250042,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,南新宿児童館,,,,,,,131229,,東京都葛飾区新宿1-23-4南新宿児童館,東京都,葛飾区,新宿1,23-4,南新宿児童館,35.760474,139.860996,,,,,,,,1250051,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,新水元児童館,,,,,,,131229,,東京都葛飾区東水元3-5-7新水元児童館,東京都,葛飾区,東水元3,5-7,新水元児童館,35.784169,139.866066,,,,,,,,1250033,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,花の木児童館,,,,,,,131229,,東京都葛飾区南水元3-7-1花の木児童館,東京都,葛飾区,南水元3,7-1,花の木児童館,35.77392,139.865868,,,,,,,,1250035,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,幸田児童館,,,,,,,131229,,東京都葛飾区西水元2-16-10幸田児童館,東京都,葛飾区,西水元2,16-10,幸田児童館,35.786054,139.851388,,,,,,,,1250031,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,青戸児童館,,,,,,,131229,,東京都葛飾区青戸3-10-5青戸児童館,東京都,葛飾区,青戸3,10-5,青戸児童館,35.746305,139.848827,,,,,,,,1250062,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,青戸中央児童館,,,,,,,131229,,東京都葛飾区青戸6-16-12青戸中央児童館,東京都,葛飾区,青戸6,16-12,青戸中央児童館,35.752986,139.85712,,,,,,,,1250062,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,東金町児童館,,,,,,,131229,,東京都葛飾区東金町5-22-18東金町児童館,東京都,葛飾区,東金町5,22-18,東金町児童館,35.779296,139.877945,,,,,,,,1250041,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,子ども未来プラザ東四つ木,,,,,,,131229,,東京都葛飾区東四つ木2-15-11子ども未来プラザ東四つ木,東京都,葛飾区,東四つ木2,15-11,子ども未来プラザ東四つ木,35.728891,139.840693,,,,,,,,1240014,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,小菅児童館,,,,,,,131229,,東京都葛飾区 小菅2-19-1（仮園舎）小菅児童館,東京都,葛飾区,小菅2,19-1,（仮園舎）小菅児童館,35.750152,139.825747,,,,,,,,1240001,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,中道児童館,,,,,,,131229,,東京都葛飾区西亀有1-2-7中道児童館,東京都,葛飾区,西亀有1,2-7,中道児童館,35.756812,139.837079,,,,,,,,1240002,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,宝町児童館,,,,,,,131229,,東京都葛飾区宝町1-5-1宝町児童館,東京都,葛飾区,宝町1,5-1,宝町児童館,35.742291,139.835399,,,,,,,,1240005,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,堀切児童館,,,,,,,131229,,東京都葛飾区堀切1-9-18堀切児童館,東京都,葛飾区,堀切1,9-18,堀切児童館,35.740109,139.828047,,,,,,,,1240006,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,梅田児童館,,,,,,,131229,,東京都葛飾区立石3-26-10梅田児童館,東京都,葛飾区,立石3,26-10,梅田児童館,35.741099,139.845385,,,,,,,,1240012,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,青戸学童保育クラブ,,,,,,,131229,,東京都葛飾区青戸3-10-5青戸学童保育クラブ,東京都,葛飾区,青戸3,10-5,青戸学童保育クラブ,35.746305,139.848827,,,,,,,,1250062,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,青戸中央学童保育クラブ,,,,,,,131229,,東京都葛飾区青戸6-16-12青戸中央学童保育クラブ,東京都,葛飾区,青戸6,16-12,青戸中央学童保育クラブ,35.752986,139.85712,,,,,,,,1250062,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,西奥戸学童保育クラブ,,,,,,,131229,,東京都葛飾区奥戸1-12-1西奥戸学童保育クラブ,東京都,葛飾区,奥戸1,12-1,西奥戸学童保育クラブ,35.728564,139.854201,,,,,,,,1240022,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,東奥戸学童保育クラブ,,,,,,,131229,,東京都葛飾区奥戸4-20-11東奥戸学童保育クラブ,東京都,葛飾区,奥戸4,20-11,東奥戸学童保育クラブ,35.728862,139.867926,,,,,,,,1240022,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致（同住所の別建物あり）
131229,1.31E+11,葛飾区,南奥戸学童保育クラブ,,,,,,,131229,,東京都葛飾区奥戸2-30-11南奥戸学童保育クラブ,東京都,葛飾区,奥戸2,30-11,南奥戸学童保育クラブ,35.733691,139.85987,,,,,,,,1240022,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,東堀切学童保育クラブ,,,,,,,131229,,東京都葛飾区東堀切2-20-8東堀切学童保育クラブ,東京都,葛飾区,東堀切2,20-8,東堀切学童保育クラブ,35.75149,139.83508,,,,,,,,1240004,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,末広学童保育クラブ,,,,,,,131229,,東京都葛飾区金町5-4-1末広学童保育クラブ,東京都,葛飾区,金町5,4-1,末広学童保育クラブ,35.765954,139.866389,,,,,,,,1250042,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,花の木学童保育クラブ,,,,,,,131229,,東京都葛飾区南水元3-7-1花の木学童保育クラブ,東京都,葛飾区,南水元3,7-1,花の木学童保育クラブ,35.77392,139.865868,,,,,,,,1250035,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,亀有学童保育クラブ,,,,,,,131229,,東京都葛飾区亀有1-17-5亀有学童保育クラブ,東京都,葛飾区,亀有1,17-5,亀有学童保育クラブ,35.759176,139.846017,,,,,,,,1250061,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,西亀有学童保育クラブ,,,,,,,131229,,東京都葛飾区西亀有4-24-1西亀有学童保育クラブ,東京都,葛飾区,西亀有4,24-1,西亀有学童保育クラブ,35.764831,139.843628,,,,,,,,1250002,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,柴又学童保育クラブ,,,,,,,131229,,東京都葛飾区柴又2-4-5柴又学童保育クラブ,東京都,葛飾区,柴又2,4-5,柴又学童保育クラブ,35.75801,139.870133,,,,,,,,1250052,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,新柴又学童保育クラブ,,,,,,,131229,,東京都葛飾区柴又5-33-8新柴又学童保育クラブ,東京都,葛飾区,柴又5,33-8,新柴又学童保育クラブ,35.753682,139.881852,,,,,,,,1250052,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,鎌倉学童保育クラブ,,,,,,,131229,,東京都葛飾区鎌倉2-6-20鎌倉学童保育クラブ,東京都,葛飾区,鎌倉2,6-20,鎌倉学童保育クラブ,35.745298,139.874531,,,,,,,,1250053,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,高砂学童保育クラブ,,,,,,,131229,,東京都葛飾区高砂5-6-7高砂学童保育クラブ,東京都,葛飾区,高砂5,6-7,高砂学童保育クラブ,35.751404,139.865224,,,,,,,,1250054,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,梅田学童保育クラブ,,,,,,,131229,,東京都葛飾区立石3-26-10梅田学童保育クラブ,東京都,葛飾区,立石3,26-10,梅田学童保育クラブ,35.741099,139.845385,,,,,,,,1240012,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,幸田学童保育クラブ,,,,,,,131229,,東京都葛飾区西水元2-16-10幸田学童保育クラブ,東京都,葛飾区,西水元2,16-10,幸田学童保育クラブ,35.786054,139.851388,,,,,,,,1250031,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,東金町学童保育クラブ,,,,,,,131229,,東京都葛飾区東金町5-22-18東金町学童保育クラブ,東京都,葛飾区,東金町5,22-18,東金町学童保育クラブ,35.779296,139.877945,,,,,,,,1250041,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,宝町学童保育クラブ,,,,,,,131229,,東京都葛飾区宝町1-5-1宝町学童保育クラブ,東京都,葛飾区,宝町1,5-1,宝町学童保育クラブ,35.742291,139.835399,,,,,,,,1240005,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,堀切学童保育クラブ,,,,,,,131229,,東京都葛飾区堀切1-9-18堀切学童保育クラブ,東京都,葛飾区,堀切1,9-18,堀切学童保育クラブ,35.740109,139.828047,,,,,,,,1240006,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,中道学童保育クラブ,,,,,,,131229,,東京都葛飾区西亀有1-2-7中道学童保育クラブ,東京都,葛飾区,西亀有1,2-7,中道学童保育クラブ,35.756812,139.837079,,,,,,,,1240002,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致
131229,1.31E+11,葛飾区,葛飾学園半田学童保育クラブ,,,,,,,131229,,東京都葛飾区東金町5-16-1葛飾学園半田学童保育クラブ,東京都,葛飾区,東金町5,16-1,葛飾学園半田学童保育クラブ,35.777527,139.876563,,,,,,,,1250041,,,,,,,,,,,,,,,,,,,,,,,,,,,,・座標精度：番地号一致（同住所の別建物あり）
